URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
URI,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#comment,http://dbpedia.org/ontology/assembly,http://dbpedia.org/ontology/assembly,http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/bodyStyle,http://dbpedia.org/ontology/bodyStyle,http://dbpedia.org/ontology/class,http://dbpedia.org/ontology/class,http://dbpedia.org/ontology/designCompany,http://dbpedia.org/ontology/designCompany,http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/engine,http://dbpedia.org/ontology/engine,http://dbpedia.org/ontology/fuelCapacity,http://dbpedia.org/ontology/height,http://dbpedia.org/ontology/layout,http://dbpedia.org/ontology/layout,http://dbpedia.org/ontology/length,http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/modelEndYear,http://dbpedia.org/ontology/modelStartYear,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/productionEndDate,http://dbpedia.org/ontology/productionEndYear,http://dbpedia.org/ontology/productionStartDate,http://dbpedia.org/ontology/productionStartYear,http://dbpedia.org/ontology/relatedMeanOfTransportation,http://dbpedia.org/ontology/relatedMeanOfTransportation,http://dbpedia.org/ontology/sales,http://dbpedia.org/ontology/sales,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/ontology/transmission,http://dbpedia.org/ontology/variantOf,http://dbpedia.org/ontology/variantOf,http://dbpedia.org/ontology/vehicle,http://dbpedia.org/ontology/vehicle,http://dbpedia.org/ontology/weight,http://dbpedia.org/ontology/wheelbase,http://dbpedia.org/ontology/width,http://www.georss.org/georss/point,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2003/01/geo/wgs84_pos#lat,http://www.w3.org/2003/01/geo/wgs84_pos#long,http://xmlns.com/foaf/0.1/depiction,http://xmlns.com/foaf/0.1/depiction,http://xmlns.com/foaf/0.1/name
URI,XMLSchema#string,XMLSchema#string,XMLSchema#string,owl#Thing,XMLSchema#string,Automobile,XMLSchema#string,owl#Thing,XMLSchema#string,owl#Thing,XMLSchema#string,Company,XMLSchema#string,Person,XMLSchema#string,AutomobileEngine,XMLSchema#double,XMLSchema#double,XMLSchema#string,owl#Thing,XMLSchema#double,XMLSchema#string,Organisation,XMLSchema#gYear,XMLSchema#gYear,XMLSchema#string,Company,XMLSchema#string,owl#Thing,XMLSchema#date,XMLSchema#gYear,XMLSchema#date,XMLSchema#gYear,XMLSchema#string,MeanOfTransportation,XMLSchema#string,Sales,XMLSchema#string,owl#Thing,XMLSchema#string,owl#Thing,XMLSchema#string,XMLSchema#string,owl#Thing,XMLSchema#string,Automobile,XMLSchema#double,XMLSchema#double,XMLSchema#double,XMLSchema#string,XMLSchema#string,owl#Class,XMLSchema#float,XMLSchema#float,XMLSchema#string,owl#Thing,XMLSchema#string
http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Automobile,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Company,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Person,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/AutomobileEngine,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Organisation,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Company,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#date,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#date,http://www.w3.org/2001/XMLSchema#gYear,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/MeanOfTransportation,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Sales,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string,http://dbpedia.org/ontology/Automobile,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#double,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Class,http://www.w3.org/2001/XMLSchema#float,http://www.w3.org/2001/XMLSchema#float,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2002/07/owl#Thing,http://www.w3.org/2001/XMLSchema#string
http://dbpedia.org/resource/Lada_Samara,Lada Samara,The Lada Samara is an economy car produced by Soviet/Russian vehicle manufacturer AvtoVAZ under the Lada brand since 1984. The brand name Samara originally was used only for exported models in Russia the same model was called Sputnik (satellite) until 1991 when the sedan version of Samara entered in production using the export name. The production of Lada Samara will be ended in 2013. However there is no word of the pickup version to be discontinued.,{Finland|Kazakhstan|Montevideo|Oskemen|Russia|Tolyatti|Ukraine|Uruguay|Uusikaupunki|Zaporizhia},{http://dbpedia.org/resource/Finland|http://dbpedia.org/resource/Kazakhstan|http://dbpedia.org/resource/Montevideo|http://dbpedia.org/resource/Oskemen|http://dbpedia.org/resource/Russia|http://dbpedia.org/resource/Tolyatti|http://dbpedia.org/resource/Ukraine|http://dbpedia.org/resource/Uruguay|http://dbpedia.org/resource/Uusikaupunki|http://dbpedia.org/resource/Zaporizhia},NULL,NULL,{Hatchback|Sedan (automobile)},{http://dbpedia.org/resource/Hatchback|http://dbpedia.org/resource/Sedan_(automobile)},Economy car,http://dbpedia.org/resource/Economy_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.335,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",4.005,Lada,http://dbpedia.org/resource/Lada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2108-01-01T00:00:00+02:00,NULL,2108-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Lada_2109_Samara_1300_S_Hanseat_Front.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Lada_2109_Samara_1300_S_Hanseat_Front.JPG/200px-Lada_2109_Samara_1300_S_Hanseat_Front.JPG,NULL,NULL,NULL,NULL,NULL,NULL,2.46,1.65,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Lada_2109_Samara_1300_S_Hanseat_Front.JPG,http://upload.wikimedia.org/wikipedia/commons/f/fd/Lada_2109_Samara_1300_S_Hanseat_Front.JPG,{Bognor Sagona (ROU)|Lada Forma (Sedan)|Lada Sagona (Sedan)|Lada Samara|Lada Samara 2|Lada Sputnik|VAZ 2108/2109/21099|VAZ 2113/2114/2115}
http://dbpedia.org/resource/Vauxhall_Viva,Vauxhall Viva,The Viva was a small family car produced by Vauxhall Motors in a succession of three versions between 1963 and 1979. These were known as the HA the HB and the HC series. The Viva appeared a year after Vauxhall's sister company Opel launched the Opel Kadett A: visually the two cars' kinship was obvious. A van version was also produced as the Bedford HA. In the UK the Viva's principal competitors at the time of its launch included the well-established Ford Anglia and Morris Minor.,{Cheshire|Ellesmere Port},{http://dbpedia.org/resource/Cheshire|http://dbpedia.org/resource/Ellesmere_Port},NULL,NULL,NULL,NULL,Compact car,http://dbpedia.org/resource/Compact_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vauxhall Motors,http://dbpedia.org/resource/Vauxhall_Motors,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1979-01-01T00:00:00+02:00,NULL,0001-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,{Vauxhall Astra|Vauxhall Chevette},{http://dbpedia.org/resource/Vauxhall_Astra|http://dbpedia.org/resource/Vauxhall_Chevette},200px-Vivahc.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Vivahc.jpg/200px-Vivahc.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Vivahc.jpg,http://upload.wikimedia.org/wikipedia/commons/1/14/Vivahc.jpg,Vauxhall Viva
http://dbpedia.org/resource/Saab_9-2,Saab 9-2,The Saab 9-2 (or sometimes referred to as Saab 9-1) was a car that was proposed in 2010 be added to Saab's production line by 2014 under its then new ownership Spyker Cars though some commentators considered the project a pipe dream. The 9-2 was thought to developed in a joint venture with another automaker probably European.,NULL,NULL,NULL,NULL,NULL,NULL,Compact car,http://dbpedia.org/resource/Compact_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",NULL,Saab Automobile,http://dbpedia.org/resource/Saab_Automobile,NULL,NULL,NULL,NULL,Subaru Impreza (second generation),http://dbpedia.org/resource/Subaru_Impreza_(second_generation),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200px-Saab_wordmark_grey.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Saab_wordmark_grey.svg/200px-Saab_wordmark_grey.svg.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Saab_wordmark_grey.svg,http://upload.wikimedia.org/wikipedia/commons/e/e9/Saab_wordmark_grey.svg,{Saab 9-1|Saab 9-2}
http://dbpedia.org/resource/E-M-F_Company,E-M-F Company,The E-M-F Company was an early American automobile manufacturer that produced automobiles from 1909 to 1912. The name E-M-F was gleaned from the initials of the three company founders: Barney Everitt (a custom auto-body builder from Detroit) William Metzger and Walter Flanders (who had served as Henry Ford's production manager).,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200px-EMF_Model_30_Roadster_1912.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/EMF_Model_30_Roadster_1912.jpg/200px-EMF_Model_30_Roadster_1912.jpg,3-speed sliding gear manual,NULL,NULL,NULL,NULL,NULL,2.6924,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,EMF_Model_30_Roadster_1912.jpg,http://upload.wikimedia.org/wikipedia/commons/c/c6/EMF_Model_30_Roadster_1912.jpg,E-M-F 30
